'class','V1','V2','V3','V4','V5','V6','V7','V8','V9','V10','V11','V12','V13','V14','V15','V16','V17','V18','V19','V20','V21','V22'
"1",110,1970,16,1,0,15,"178082740221176576","195989125409701600","213547572019378784","225816320745411840","244830763412166368","263275082200479904","279437087237855968","304075516466593472","322817322149739584","326307473994927936","358118711995039424","376133110504521408","384427547237049344",363,29,"NaN"
"1",110,1970,16,1,14,21,"178082740221176576","195989125409701600","213547572019378784","225816320745411840","244830763412166368","263275082200479904","279437087237855968","304075516466593472","322817322149739584","327176087494381184","358118711995039424","376133110504521408","394147509014003392",363,112,"NaN"
"1",110,1970,16,1,3,10,"178082740221176576","195989125409701600","213547572019378784","225816320745411840","244830763412166368","263275082200479904","279437087237855968","304075516466593472","322817322149739584","330835418678081280","358118711995039424","366413148727567360","384427547237049344",363,34,"NaN"
"1",110,1970,16,1,7,21,"178082740221176576","195989125409701600","213547572019378784","225816320745411840","244830763412166368","263275082200479904","279437087237855968","304075516466593472","322817322149739584","339348006141803712","358118711995039424","366413148727567360","384427547237049344",363,39,"NaN"
"1",110,1980,14,?,0,7,"180000287186689824","195989125409701600","199807709617368800","226095030338504224","240191653185425376","268962923456804064","283434613164984288","304075516466593472","322817322149739584","328338015820753344","358118711995039424","376133110504521408","384427547237049344",377,52,"NaN"
"1",110,1980,14,?,0,8,"180000287186689824","195989125409701600","199807709617368800","226095030338504224","240191653185425376","268962923456804064","283434613164984288","304075516466593472","322817322149739584","336501024916394496","344177108331154112","366413148727567360","384427547237049344",377,7,"NaN"
"1",110,1980,14,?,1,3,"180000287186689824","195989125409701600","199807709617368800","226095030338504224","240191653185425376","268962923456804064","283434613164984288","304075516466593472","322817322149739584","326111047981671104","358118711995039424","376133110504521408","394147509014003392",377,167,"NaN"
"1",110,1980,14,?,18,24,"180000287186689824","195989125409701600","199807709617368800","226095030338504224","240191653185425376","268962923456804064","283434613164984288","304075516466593472","322817322149739584","335304016560993728","358118711995039424","376133110504521408","394147509014003392",377,2,"NaN"
"1",110,1980,14,?,3,23,"180000287186689824","195989125409701600","199807709617368800","226095030338504224","240191653185425376","268962923456804064","283434613164984288","304075516466593472","322817322149739584","325648780240876288","348398750218085376","366413148727567360","384427547237049344",377,170,"NaN"
"1",110,1980,14,?,3,43,"180000287186689824","195989125409701600","199807709617368800","226095030338504224","240191653185425376","268962923456804064","283434613164984288","304075516466593472","322817322149739584","340106765677900416","358118711995039424","366413148727567360","384427547237049344",377,87,"NaN"
"1",110,1980,14,?,57,60,"180000287186689824","195989125409701600","199807709617368800","226095030338504224","240191653185425376","268962923456804064","283434613164984288","304075516466593472","322817322149739584","335240893369980352","348398750218085376","376133110504521408","384427547237049344",377,175,"NaN"
"1",110,1980,14,?,5,11,"180000287186689824","195989125409701600","199807709617368800","226095030338504224","240191653185425376","268962923456804064","283434613164984288","304075516466593472","322817322149739584","330932750475960128","348398750218085376","366413148727567360","384427547237049344",377,86,"NaN"
"1",110,1980,14,?,5,6,"180000287186689824","195989125409701600","199807709617368800","226095030338504224","240191653185425376","268962923456804064","283434613164984288","304075516466593472","322817322149739584","332484082553649536","358118711995039424","366413148727567360","384427547237049344",377,70,"NaN"
"1",110,1980,14,?,5,7,"180000287186689824","195989125409701600","199807709617368800","226095030338504224","240191653185425376","268962923456804064","283434613164984288","304075516466593472","322817322149739584","332568946843309056","348398750218085376","366413148727567360","384427547237049344",377,2,"NaN"
"1",110,1980,14,?,7,25,"180000287186689824","195989125409701600","199807709617368800","226095030338504224","240191653185425376","268962923456804064","283434613164984288","304075516466593472","322817322149739584","336212019275535232","344177108331154112","366413148727567360","384427547237049344",377,11,"NaN"
"1",110,1980,14,?,8,11,"180000287186689824","195989125409701600","199807709617368800","226095030338504224","240191653185425376","268962923456804064","283434613164984288","304075516466593472","322817322149739584","327902623049427584","348398750218085376","366413148727567360","384427547237049344",377,222,"NaN"
"1",110,1980,14,?,9,11,"180000287186689824","195989125409701600","199807709617368800","226095030338504224","240191653185425376","268962923456804064","283434613164984288","304075516466593472","322817322149739584","336501024916394496","344177108331154112","366413148727567360","384427547237049344",377,7,"NaN"
"1",110,1980,14,?,9,12,"180000287186689824","195989125409701600","199807709617368800","226095030338504224","240191653185425376","268962923456804064","283434613164984288","304075516466593472","322817322149739584","338007155628317568","348398750218085376","376133110504521408","384427547237049344",377,172,"NaN"
"1",111,1980,15,?,3,35,"167169347754448512","195989125409701600","206620340684514336","233017516553104512","237368859608199328","261878418513723264","283434613164984288","304075516466593472","322817322149739584","338080052922725632","358118711995039424","376133110504521408","394147509014003392",380,303,"408403417121182016"
"1",111,1980,9,?,8,38,"171829650283756000","195989125409701600","204315395009913856","226112653117552768","246273830535844160","263240608384199296","276645962474267488","294355554689639424","322817322149739584","334385939886474816","358118711995039424","376133110504521408","394147509014003392",330,210,"NaN"
"1",112,1970,13,2,7,24,"177187614599850848","195989125409701600","200682199464260512","219682770170396128","240191653185425376","254321298637586784","279437087237855968","304075516466593472","322817322149739584","338902490352180544","358118711995039424","366413148727567360","384427547237049344",347,25,"NaN"
"1",112,1970,?,?,37,40,"165635452390885728","195989125409701600","NaN","NaN","NaN","268774126621293632","279437087237855968","304075516466593472","322817322149739584","334385939886474816","358118711995039424","376133110504521408","394147509014003392",319,210,"NaN"
"1",113,1970,13,1,10,26,"179606259423416480","195989125409701600","208107554476880448","221028411304884800","244371241460859776","262150750005326400","279437087237855968","304075516466593472","322817322149739584","338080052922725632","358118711995039424","376133110504521408","394147509014003392",275,303,"408403417121182016"
"1",115,1980,16,1,14,68,"174670763064069888","195989125409701600","210657722892352512","219274393520411776","244830763412166368","257233231765446016","283434613164984288","304075516466593472","322817322149739584","335240893369980352","348398750218085376","376133110504521408","384427547237049344",398,175,"NaN"
"1",115,1980,16,1,26,60,"174670763064069888","195989125409701600","210657722892352512","219274393520411776","244830763412166368","257233231765446016","283434613164984288","304075516466593472","322817322149739584","335240893369980352","348398750218085376","376133110504521408","384427547237049344",398,175,"NaN"
"1",115,?,13,1,2,38,"180105924260586656","195989125409701600","208103871587811648","220347281780517440","238301249925067680","268774126621293632","287904299582063136","297527031412047552","322817322149739584","334385939886474816","358118711995039424","376133110504521408","394147509014003392",353,210,"NaN"
"1",116,1980,34,?,0,12,"166121070523870464","195989125409701600","216072938498847424","229942962517530688","246273830535844160","269114715191470976","283434613164984288","304075516466593472","322817322149739584","337685476550248384","348398750218085376","366413148727567360","384427547237049344",343,86,"NaN"
"1",116,1980,34,?,12,26,"166121070523870464","195989125409701600","216072938498847424","229942962517530688","246273830535844160","269114715191470976","283434613164984288","304075516466593472","322817322149739584","339348006141803712","358118711995039424","366413148727567360","384427547237049344",343,39,"NaN"
"1",116,1980,34,?,13,23,"166121070523870464","195989125409701600","216072938498847424","229942962517530688","246273830535844160","269114715191470976","283434613164984288","304075516466593472","322817322149739584","331494091256860096","358118711995039424","366413148727567360","384427547237049344",343,35,"NaN"
